Journal,Title,Link,Authors,Keywords
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Optimal reconfiguration and reactive power planning based fractal search algorithm: A case study of the Algerian distribution electrical system,https://doaj.org/article/14a2ece0dad54f808a3c181462a00f32,Belkacem Mahdad,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Numerical and experimental studies of irregular-shape biomass particle motions in turbulent flows,https://doaj.org/article/436e8f7e3f7c46daadc57976c885bd04,"A. Elfasakhany,; X.S. Bai",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Optimal distributed generation planning in distribution networks: A comparison of transmission network models with FACTS,https://doaj.org/article/55b23e98717249329553e2d60bacdb91,"A.A. Sadiq,; S.S. Adamu,; M. Buhari",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Influence of over-aging and sub-zero temperature rolling on strength-ductility balance in AA6061 alloy,https://doaj.org/article/3044b63501fc420985926e4fb28a79f9,"Souriddha Sanyal,; Subhranshu Chatterjee,; Sumit Chabri,; Nandagopal Bhowmik,; Arijit Sinha",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Heat transfer in a side heated trapezoidal cavity with openings,https://doaj.org/article/652e78168f564110922abb514fd3b0c5,"B.M. Krishne Gowda,; M.S. Rajagopal,; Aswatha,; K.N. Seetharamu",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",A robust framework for visibility enhancement of foggy images,https://doaj.org/article/159f16988f9445fc8450a550ddb46529,"Narendra Singh Pal,; Shyam Lal,; Kshitij Shinghal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Network optimizations in the Internet of Things: A review,https://doaj.org/article/8c9f84153eee44e7b9c3250e0a62d4d8,"N.N. Srinidhi,; S.M. Dilip Kumar,; K.R. Venugopal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Electromagnetic flow for two-layer immiscible fluids,https://doaj.org/article/40b3f6556e9f436e8683e5bc5acbbe84,"Y. Abd Elmaboud,; Sara I. Abdelsalam,; Kh.S. Mekheimer,; Kambiz Vafai",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Electric field strength on water based aluminum alloys nanofluids flow up a non-linear inclined sheet,https://doaj.org/article/5f369da67e934d05acc23972438d208d,"R. Kandasamy,; Nur Atikah bt Adnan,; Jaafar Abdul Abbas Abbood,; Mohd Kamarulzaki,; Mohd Saifullah",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Design of fractional order 2-DOF PI controller for real-time control of heat flow experiment,https://doaj.org/article/48a430a14f314280a59ce2f19b1ef77e,"Mohit Jain,; Asha Rani,; Nikhil Pachauri,; Vijander Singh,; Alok Prakash Mittal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Design optimization of industrial robot arm to minimize redundant weight,https://doaj.org/article/7b55a0a1b5104fd89a1a89740456323b,"Mustafa Bugday,; Mehmet Karali",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Modeling of voltaic pile surface formation using current-carrying cassini ovals,https://doaj.org/article/f72cf28762854a43bd0bee9b2116ff49,"Igor Korobiichuk,; Viktorij Mel'nick,; Volodimir Karachun",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Energy transition from molecules to atoms and photons,https://doaj.org/article/9a3142bb5f96476f8266971136c589c3,"N. Khan,; E. Kalair,; N. Abas,; A.R. Kalair,; A. Kalair",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Effect of design properties of parent concrete on the morphological properties of recycled concrete aggregates,https://doaj.org/article/b14167e63c0e4e57bc50baaaf0478cb0,"Iqbal Marie,; Randa Mujalli",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",A subcell based approach for enhancing the absorption bandwidth of microwave absorbers using printed periodic metallic geometries,https://doaj.org/article/4f0477a803684e879349adf6c5ef18b5,"M.N. Sujatha,; Vijeshree Kadiya",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Fast EV charging station integration with grid ensuring optimal and quality power exchange,https://doaj.org/article/b25bc2fa6aab4dcfaf0030af5b88917f,"Wajahat Khan,; Furkan Ahmad,; Mohammad Saad Alam",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Low complexity spectrum sensing technique for cognitive radio using Farrow Structure Digital Filters,https://doaj.org/article/d68dea58bf5144fba118de179a3d8240,"Indrakanti Raghu,; Elizabeth Elias",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Experimental analysis to extract maximum power from PV array reconfiguration under partial shading conditions,https://doaj.org/article/bfff1f1125c54ec1a6c66561b5604e98,"Rupendra Pachauri,; Rajesh Singh,; Anita Gehlot,; Rohit Samakaria,; S. Choudhury",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2019)",Optimal economic-driven planning of multiple DG and capacitor in distribution network considering different compensation coefficients in feeder’s failure rate evaluation,https://doaj.org/article/5bd8b54059f9419aa1b4ac69e4545aed,"R. Arulraj,; N. Kumarappan",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Influence of bismuth (Bi) addition on wetting characteristics of Sn-3Ag-0.5Cu solder alloy on Cu substrate,https://doaj.org/article/848ac89294b1499b83771f8f94d4fd4d,"Ahmet Mustafa Erer,; Serkan Oguz,; Yunus Türen",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Synthesis and optical characterization of benzene sulfonic acid doped polyaniline,https://doaj.org/article/b501f7a96aa64d97ad468f851feb94cd,"N. Karaoğlan,; Cuma Bindal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",An improved grid tied photovoltaic system based on current conditioning,https://doaj.org/article/f2074f20ba934814a6ae4a51b9f7d431,"Maamar Taleb,; Noureddine Mansour,; Khaled Zehar",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Diacritic restoration of Turkish tweets with word2vec,https://doaj.org/article/b3ad4483886d449786d4bc86a722f493,"Zeynep Ozer,; Ilyas Ozer,; Oguz Findik",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Prediction of engine emissions and performance with artificial neural networks in a single cylinder diesel engine using diethyl ether,https://doaj.org/article/615b145db6664629868f41cd28b10fe8,"Samet Uslu,; Mustafa Bahattin Celik",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Free vibrations of axial-loaded beams resting on viscoelastic foundation using Adomian decomposition method and differential transformation,https://doaj.org/article/b4be990cc65b4b50b9efcdd8ad8fc5c5,"Baran Bozyigit,; Yusuf Yesilce,; Seval Catal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",A mathematical model for the magnetorheological materials and magneto reheological devices,https://doaj.org/article/e1bd4ad5d00c4ad4a9050f7c16535788,"Koray Özsoy,; Mustafa Reşit Usal",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",A comparison of heat transfer correlations applied to an Organic Rankine Cycle,https://doaj.org/article/46140d6334c7438e8b267e522560cf20,"Francesco Calise,; Adriano Macaluso,; Pasquale Pelella,; Laura Vanoli",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (DEC 2018)",Theoretical and computational investigations of the optimal tip-speed ratio of horizontal-axis wind turbines,https://doaj.org/article/0026363899e74b17988d99edd0943f87,"Mehmet Bakırcı,; Sezayi Yılmaz",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Performance enhancement of automatic voltage regulator by modified cost function and symbiotic organisms search algorithm,https://doaj.org/article/7d2e79b6225f4ee3820b6fe1a1bb1866,"Emre Çelik,; Rafet Durgut",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Electrochemical microsurface texturing with reusable masked patterned tool,https://doaj.org/article/b77de447898b4fc4afe627079d4d6800,"S. Kunar,; B. Bhattacharyya",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",A cooperative GPU-based Parallel Multistart Simulated Annealing algorithm for Quadratic Assignment Problem,https://doaj.org/article/d0e9a5f2b8864dd098b396a75ef50f8c,"Emrullah Sonuc,; Baha Sen,; Safak Bayir",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Determination of contact position of fractured bones and the applied force in external fixator applications,https://doaj.org/article/b35c431b75fe47079b723ff28c507703,"Idris Sancaktar,; Burak Tuna,; Mustafa Ulutas",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Inverse kinematics application on medical robot using adapted PSO method,https://doaj.org/article/3d2ee7f9c30f4f24ab7205f7d605a601,"Idris Sancaktar,; Burak Tuna,; Mustafa Ulutas",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Comparative assessment of the effect of earthing grid configurations on the earthing system using IEEE and Finite Element Methods,https://doaj.org/article/aa99cf2bf5b84214b23f1704330992c7,"T.R. Ayodele,; A.S.O. Ogunjuyigbe,; O.E. Oyewole",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Numerical investigation on cooling performance of Li-ion battery thermal management system at high galvanostatic discharge,https://doaj.org/article/6aca0eba515a460f80a0554773be1643,"R.D. Jilte,; Ravinder Kumar",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Experimental study on heat transfer performance of neopentyl glycol/CuO composite solid-solid PCM in TES based heat sink,https://doaj.org/article/9864c924150f43278c9d051472fd789a,"B. Praveen,; S. Suresh",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Coverage and capacity analysis of relay-based device-to-device communications underlaid cellular networks,https://doaj.org/article/09065470378e4834873250fb1f2f5068,"Indrasen Singh,; Niraj Pratap Singh",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Analysis of an ultra miniature capsule antenna for gastrointestinal endoscopy,https://doaj.org/article/3e60be7ec79b46ca82ee0e48f08c59f1,"T. Mary Neebha,; M. Nesasudha",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Review of static and dynamic wireless electric vehicle charging system,https://doaj.org/article/3399b3c6878147129e8fb71fdef6a084,"Chirag Panchal,; Sascha Stegen,; Junwei Lu",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Improving car radiator performance by using TiO2-water nanofluid,https://doaj.org/article/3ec3b1d8b25f4b56b25678b034dff075,"Siraj Ali Ahmed,; Mehmet Ozkaymak,; Adnan Sözen,; Tayfun Menlik,; Abdulkarim Fahed",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Design recommendations and comparative study of FRP and steel guyed towers,https://doaj.org/article/2192d69fb49e4e1c9fbab64b2c95ff0d,"Sami Alshurafa,; Dimos Polyzois",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Conceptual design and numerical validation of a composite monocoque solar passenger vehicle chassis,https://doaj.org/article/366cce67626a482ea8bdd068637565b9,"Jason Denny,; Kirsty Veale,; Sarp Adali,; Fiona Leverone",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Optimal PI microcontroller-based realization for technical trends of single-stage single-phase grid-tied PV,https://doaj.org/article/b307b334f72a4ee69b8015090f4735fa,"Farag K. Abo-Elyousr,; Almoataz Y. Abdelaziz",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",An experimental study on using diethyl ether in a diesel engine operated with diesel-biodiesel fuel blend,https://doaj.org/article/777fd473ee3841359a9cdf55189dff32,Amr Ibrahim,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",A Study on Real-Time Detection Method of Lane and Vehicle for Lane Change Assistant System Using Vision System on Highway,https://doaj.org/article/8c23096e381549aa84382a1b3afc6361,"VanQuang Nguyen,; Heungsuk Kim,; SeoChang Jun,; Kwangsuck Boo",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Comparative evaluation of osmotically-driven cleaning methods for organic-inorganic fouling in pressure retarded osmosis (PRO),https://doaj.org/article/e5e95c458ff44adc88a7ea9210d0af5c,"Jinwoo Sim,; Jaewuk Koo,; Sookhyun Nam,; Eunju Kim,; Tae-Mun Hwang",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",A nonlinear maximum power point tracking technique for DFIG-based wind energy conversion systems,https://doaj.org/article/2abe9c4eee2543e49c93879b6d86ef52,Mohammad Mahdi Rezaei,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Double dispersion effect on nonlinear convective flow over an inclined plate in a micropolar fluid saturated non-Darcy porous medium,https://doaj.org/article/6cd9b863f0a04b0ca026f2a88a5b0fe7,"D. Srinivasacharya,; Ch. RamReddy,; P. Naveen",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Review and experimental illustrations of electronic load controller used in standalone Micro-Hydro generating plants,https://doaj.org/article/db38eb2e8731442dbd6b9fae011a3d59,"R. Raja Singh,; B. Anil Kumar,; D. Shruthi,; Ramraj Panda,; C. Thanga Raj",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2018)",Optimization of cooperative secondary users in cognitive radio networks,https://doaj.org/article/cb5fb15a30da45cab145bb870dd503b6,"Sudhamani Chilakala,; M. Satya Sai Ram",Technology: Engineering (General). Civil engineering (General)
